pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
25  <pt<30 	5<chiso range<12 	22.8623	28.0443	7.43275	0.697185
25  <pt<30 	5<chiso range<13 	22.8623	27.7011	7.45119	0.6494
25  <pt<30 	6<chiso range<11 	22.8623	27.2476	7.4775	0.586466
25  <pt<30 	6<chiso range<12 	22.8623	27.2686	7.4724	0.589677
25  <pt<30 	6<chiso range<13 	22.8623	26.8935	7.49333	0.537972
25  <pt<30 	7<chiso range<12 	22.8623	28.5661	7.40872	0.769877
25  <pt<30 	7<chiso range<13 	22.8623	28.0056	7.43812	0.691478
25  <pt<30 	8<chiso range<13 	22.8623	28.46	7.41028	0.755397
#######################################################################################
30  <pt<35 	3<chiso range<8 	16.1163	20.3081	6.05061	0.69279
30  <pt<35 	3<chiso range<9 	16.1163	20.8549	6.01275	0.788092
30  <pt<35 	3<chiso range<10 	16.1163	20.8979	6.00965	0.795654
30  <pt<35 	3<chiso range<11 	16.1163	20.7073	6.02446	0.76206
30  <pt<35 	3<chiso range<12 	16.1163	21.0446	6.00187	0.821127
30  <pt<35 	3<chiso range<13 	16.1163	21.428	5.97585	0.888861
30  <pt<35 	4<chiso range<9 	16.1163	20.4079	6.04572	0.709858
30  <pt<35 	4<chiso range<10 	16.1163	20.5225	6.03719	0.729843
30  <pt<35 	4<chiso range<11 	16.1163	20.3328	6.05254	0.69665
30  <pt<35 	4<chiso range<12 	16.1163	20.7682	6.02248	0.772423
30  <pt<35 	4<chiso range<13 	16.1163	21.2342	5.99019	0.85438
30  <pt<35 	5<chiso range<10 	16.1163	20.6175	6.03604	0.745721
30  <pt<35 	5<chiso range<11 	16.1163	20.3721	6.05525	0.702828
30  <pt<35 	5<chiso range<12 	16.1163	20.8931	6.01881	0.793645
30  <pt<35 	5<chiso range<13 	16.1163	21.4389	5.98094	0.889927
30  <pt<35 	6<chiso range<11 	16.1163	20.6338	6.03733	0.748261
30  <pt<35 	6<chiso range<12 	16.1163	21.1892	5.99916	0.845602
30  <pt<35 	6<chiso range<13 	16.1163	21.7772	5.95921	0.949941
30  <pt<35 	7<chiso range<12 	16.1163	22.8714	5.89605	1.1457
30  <pt<35 	7<chiso range<13 	16.1163	23.4218	5.86298	1.24604
30  <pt<35 	8<chiso range<13 	16.1163	23.1571	5.8731	1.19882
#######################################################################################
35  <pt<50 	3<chiso range<8 	27.3818	30.1825	7.25575	0.385997
35  <pt<50 	3<chiso range<9 	27.3818	31.5115	7.15749	0.576976
35  <pt<50 	3<chiso range<10 	27.3818	31.6154	7.14904	0.592191
35  <pt<50 	3<chiso range<11 	27.3818	31.95	7.12417	0.641226
35  <pt<50 	3<chiso range<12 	27.3818	31.8599	7.13002	0.628063
35  <pt<50 	3<chiso range<13 	27.3818	32.4038	7.08889	0.708432
35  <pt<50 	4<chiso range<9 	27.3818	31.776	7.14092	0.615355
35  <pt<50 	4<chiso range<10 	27.3818	31.8624	7.13319	0.628134
35  <pt<50 	4<chiso range<11 	27.3818	32.2401	7.1054	0.683748
35  <pt<50 	4<chiso range<12 	27.3818	32.1047	7.11395	0.663893
35  <pt<50 	4<chiso range<13 	27.3818	32.7212	7.06805	0.755428
35  <pt<50 	5<chiso range<10 	27.3818	32.822	7.05982	0.770586
35  <pt<50 	5<chiso range<11 	27.3818	33.1292	7.03972	0.816425
35  <pt<50 	5<chiso range<12 	27.3818	32.8755	7.05579	0.778609
35  <pt<50 	5<chiso range<13 	27.3818	33.4819	7.01003	0.870196
35  <pt<50 	6<chiso range<11 	27.3818	34.772	6.93539	1.06558
35  <pt<50 	6<chiso range<12 	27.3818	34.2849	6.96402	0.991252
35  <pt<50 	6<chiso range<13 	27.3818	34.7899	6.93198	1.06868
35  <pt<50 	7<chiso range<12 	27.3818	33.0816	7.04129	0.809482
35  <pt<50 	7<chiso range<13 	27.3818	33.9028	6.9849	0.933585
35  <pt<50 	8<chiso range<13 	27.3818	35.2527	6.90361	1.14011
#######################################################################################
50  <pt<60 	3<chiso range<8 	9.49381	10.0598	8.46502	0.0668622
50  <pt<60 	3<chiso range<9 	9.49381	11.532	3.81091	0.53483
50  <pt<60 	3<chiso range<10 	9.49381	11.4244	3.82469	0.50477
50  <pt<60 	3<chiso range<11 	9.49381	11.5225	3.81236	0.532135
50  <pt<60 	3<chiso range<12 	9.49381	11.2818	3.84196	0.465385
50  <pt<60 	3<chiso range<13 	9.49381	10.861	3.89323	0.351171
50  <pt<60 	4<chiso range<9 	9.49381	11.3726	3.82875	0.490706
50  <pt<60 	4<chiso range<10 	9.49381	11.2793	3.84144	0.464797
50  <pt<60 	4<chiso range<11 	9.49381	11.4139	3.82452	0.502047
50  <pt<60 	4<chiso range<12 	9.49381	11.1415	3.85831	0.42705
50  <pt<60 	4<chiso range<13 	9.49381	10.661	3.91882	0.297842
50  <pt<60 	5<chiso range<10 	9.49381	11.2881	3.84152	0.467078
50  <pt<60 	5<chiso range<11 	9.49381	11.4548	3.82037	0.513298
50  <pt<60 	5<chiso range<12 	9.49381	11.1163	3.86235	0.420078
50  <pt<60 	5<chiso range<13 	9.49381	10.53	3.9373	0.263173
50  <pt<60 	6<chiso range<11 	9.49381	11.089	3.86527	0.412698
50  <pt<60 	6<chiso range<12 	9.49381	10.7205	3.9139	0.313419
50  <pt<60 	6<chiso range<13 	9.49381	10.0518	4.00789	0.139223
50  <pt<60 	7<chiso range<12 	9.49381	10.5749	3.93312	0.274868
50  <pt<60 	7<chiso range<13 	9.49381	9.74965	4.05215	0.0631369
50  <pt<60 	8<chiso range<13 	9.49381	9.86854	4.03351	0.0929042
#######################################################################################
60  <pt<400 	3<chiso range<8 	20.6795	22.5045	4.91233	0.371514
60  <pt<400 	3<chiso range<9 	20.6795	22.1223	4.96551	0.290564
60  <pt<400 	3<chiso range<10 	20.6795	22.0464	4.977	0.274643
60  <pt<400 	3<chiso range<11 	20.6795	22.0672	4.97382	0.279001
60  <pt<400 	3<chiso range<12 	20.6795	22.2066	4.95466	0.308215
60  <pt<400 	3<chiso range<13 	20.6795	22.2784	4.94297	0.323469
60  <pt<400 	4<chiso range<9 	20.6795	21.4801	5.06326	0.158119
60  <pt<400 	4<chiso range<10 	20.6795	21.469	5.06604	0.155842
60  <pt<400 	4<chiso range<11 	20.6795	21.5906	5.04942	0.180437
60  <pt<400 	4<chiso range<12 	20.6795	21.8108	5.01492	0.225587
60  <pt<400 	4<chiso range<13 	20.6795	21.9344	4.99435	0.251264
60  <pt<400 	5<chiso range<10 	20.6795	21.4996	5.04875	0.162436
60  <pt<400 	5<chiso range<11 	20.6795	21.6631	5.0373	0.195263
60  <pt<400 	5<chiso range<12 	20.6795	21.9051	5.00021	0.24511
60  <pt<400 	5<chiso range<13 	20.6795	22.0339	4.97891	0.272027
60  <pt<400 	6<chiso range<11 	20.6795	21.623	5.04317	0.187085
60  <pt<400 	6<chiso range<12 	20.6795	21.9166	4.99809	0.247515
60  <pt<400 	6<chiso range<13 	20.6795	22.0658	4.97375	0.278723
60  <pt<400 	7<chiso range<12 	20.6795	21.7375	5.03317	0.210205
60  <pt<400 	7<chiso range<13 	20.6795	21.9429	4.99714	0.252825
60  <pt<400 	8<chiso range<13 	20.6795	21.9615	4.99265	0.256777
#######################################################################################
