pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	4<chiso range<13 	28.6141	43.0248	7.66373	1.88038
40  <pt<50 	5<chiso range<10 	28.6141	43.0753	7.63319	1.89452
40  <pt<50 	5<chiso range<11 	28.6141	43.4347	7.60978	1.94757
40  <pt<50 	5<chiso range<12 	28.6141	43.0923	7.65393	1.8916
40  <pt<50 	5<chiso range<13 	28.6141	43.0953	7.66032	1.89042
40  <pt<50 	6<chiso range<11 	28.6141	43.1104	7.65038	1.89485
40  <pt<50 	6<chiso range<12 	28.6141	42.7357	7.701	1.83374
40  <pt<50 	6<chiso range<13 	28.6141	42.7716	7.70541	1.83735
40  <pt<50 	7<chiso range<12 	28.6141	43.5521	7.61535	1.96156
40  <pt<50 	7<chiso range<13 	28.6141	43.5111	7.6276	1.95304
40  <pt<50 	8<chiso range<13 	28.6141	42.8087	7.67713	1.84895
#######################################################################################
50  <pt<65 	3<chiso range<8 	22.5784	35.0172	6.3372	1.96282
50  <pt<65 	3<chiso range<9 	22.5784	34.6402	6.44248	1.87223
50  <pt<65 	3<chiso range<10 	22.5784	34.4864	6.46583	1.84168
50  <pt<65 	3<chiso range<11 	22.5784	34.8208	6.37765	1.91958
50  <pt<65 	3<chiso range<12 	22.5784	34.7805	6.35774	1.91925
50  <pt<65 	3<chiso range<13 	22.5784	35.0129	6.30151	1.97326
50  <pt<65 	4<chiso range<9 	22.5784	35.0698	6.38572	1.95615
50  <pt<65 	4<chiso range<10 	22.5784	34.8756	6.42615	1.91362
50  <pt<65 	4<chiso range<11 	22.5784	35.202	6.3484	1.98847
50  <pt<65 	4<chiso range<12 	22.5784	35.1146	6.3332	1.97944
50  <pt<65 	4<chiso range<13 	22.5784	35.3598	6.28923	2.03227
50  <pt<65 	5<chiso range<10 	22.5784	34.6918	6.54646	1.85037
50  <pt<65 	5<chiso range<11 	22.5784	34.9893	6.39944	1.93937
50  <pt<65 	5<chiso range<12 	22.5784	34.883	6.36659	1.93268
50  <pt<65 	5<chiso range<13 	22.5784	35.1802	6.29945	2.00046
50  <pt<65 	6<chiso range<11 	22.5784	35.0067	6.35643	1.95523
50  <pt<65 	6<chiso range<12 	22.5784	34.9217	6.33068	1.94976
50  <pt<65 	6<chiso range<13 	22.5784	35.307	6.28121	2.02646
50  <pt<65 	7<chiso range<12 	22.5784	35.0257	6.29906	1.97606
50  <pt<65 	7<chiso range<13 	22.5784	35.4903	6.25181	2.06531
50  <pt<65 	8<chiso range<13 	22.5784	35.0892	6.27755	1.99294
#######################################################################################
65  <pt<400 	3<chiso range<8 	34.7096	42.5836	6.85815	1.14812
65  <pt<400 	3<chiso range<9 	34.7096	42.8108	6.83508	1.18524
65  <pt<400 	3<chiso range<10 	34.7096	43.0852	6.80767	1.23032
65  <pt<400 	3<chiso range<11 	34.7096	43.3863	6.78927	1.278
65  <pt<400 	3<chiso range<12 	34.7096	43.4245	6.78875	1.28373
65  <pt<400 	3<chiso range<13 	34.7096	43.3533	6.80097	1.27095
65  <pt<400 	4<chiso range<9 	34.7096	42.8723	6.83185	1.1948
65  <pt<400 	4<chiso range<10 	34.7096	43.1785	6.80162	1.24513
65  <pt<400 	4<chiso range<11 	34.7096	43.512	6.78171	1.29796
65  <pt<400 	4<chiso range<12 	34.7096	43.5409	6.78215	1.30214
65  <pt<400 	4<chiso range<13 	34.7096	43.4556	6.79605	1.28692
65  <pt<400 	5<chiso range<10 	34.7096	43.0828	6.81186	1.22921
65  <pt<400 	5<chiso range<11 	34.7096	43.4934	6.78719	1.29417
65  <pt<400 	5<chiso range<12 	34.7096	43.5304	6.78695	1.29967
65  <pt<400 	5<chiso range<13 	34.7096	43.4354	6.80282	1.28267
65  <pt<400 	6<chiso range<11 	34.7096	43.8968	6.74942	1.36118
65  <pt<400 	6<chiso range<12 	34.7096	43.8727	6.75403	1.35669
65  <pt<400 	6<chiso range<13 	34.7096	43.7342	6.77526	1.33199
65  <pt<400 	7<chiso range<12 	34.7096	44.1683	6.71407	1.40879
65  <pt<400 	7<chiso range<13 	34.7096	44.0215	6.75851	1.3778
65  <pt<400 	8<chiso range<13 	34.7096	44.0873	6.74812	1.38968
#######################################################################################
